ID,Item,Itemtype,Completion
1756892242,After two hours of hard work they decided to take a short,E,break
1756892242,Él pasó frío casi toda la noche y finalmente se levantó to get another,CS,blanket
1756892242,Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another,E,hour
1756892242,"Mike sintió pena, pero it was not his",CS,fault
1756892242,Alfonso has started biking to work instead of driving his,E,car.
1756892242,The old piano was out of,E,tune
1756892242,"When Jorge couldn't get into his car, he got down on one knee and reached under the bumper for the spare",E,key
1756892242,Tim tiró una piedra and broke the,CS,window
1756892242,Juan went to the hardware store and bought a replacement window at twice the original,E,price.
1756892242,Había viento por el aire frío que entraba por la puerta de entrada y all the side,CS,windows.
1756892242,El se escribió una nota so he wouldn't,CS,forget
1756892242,Most shark attacks occur very close to,E,shore
1756892242,María se acordó de cerrar la ventana delantera y lock the back,CS,door.
1756892242,The teacher saw that some students were cheating and wrote down their,E,names
1756892242,El niño nació with a rare,CS,disease
1756892242,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",E,phone
1756892242,There were brightly colored pictures on every single,E,page
1756892242,"Los días calurosos, muchas personas sun themselves on the",CS,beach
1756892242,Los gatos aman que los rasquen gently behind the,CS,ears
1756892242,Ricardo spilled coffee all over his clean white,E,shirt
1756892242,She had to leave the movie when the baby started to,E,cry
1756892242,The cows moved from the sun into the,E,shade
1756892242,The exit was marked by a large,E,sign
1756892242,Jorge must keep his pet on a,E,leash
1756892242,Papá trinchó el turkey with a,CS,knife
1756892242,She needs a custom-made wheel chair with an electric,E,motor
1756892242,La niñita se negó a dormirse hasta que he told her a,CS,story
1756892242,Los nietos de Ruby contrataron a una enfermera interna porque pensaron que era too old to live,CS,alone
1756892242,Ella agarró una jarra grande cerca de la canilla and filled it with,CS,water
1756892242,At night the old woman made sure to lock the,E,door
1756892242,El problema con Cristina es que she can't take a,CS,joke
1756892242,"She needed a special charging cable, but could not find it inside her",E,purse.
1756892242,Paul painted the clown's suit blue and gave him a big red,E,nose
1756892242,Después de la cena ellos washed the dirty,CS,dishes
1756895089,He was cold most of the night and finally got up to get another,E,blanket
1756895089,Cats loved to be scratched gently behind the,E,ears
1756895089,El piano viejo was out of,CS,tune
1756895089,Ricardo tiró el café all over his clean white,CS,shirt
1756895089,It was drafty because of the cold air leaking in through the front door and all the side,E,windows
1756895089,El profesor vio que algunos estudiantes estaban haciendo trampa and wrote down their,CS,names
1756895089,Maria remembered to shut the front window and lock the back,E,door
1756895089,En la noche la mujer mayor made sure to lock the,CS,door
1756895089,The little puppy grew up to be a huge,E,dog
1756895089,"Cuando Jorge no pudo entrar a su auto, se arrodilló y buscó debajo del paragolpes for the spare",CS,key
1756895089,Juan fue a la ferretería y compró una ventana de repuesto at twice the original,CS,price.
1756895089,Tim threw a rock and broke the,E,window.
1756895089,The problem with Christina is that she can't take a,E,joke.
1756895089,She grabbed a big pitcher near the sink and filled it with,E,water
1756895089,The child was born with a rare,E,disease.
1756895089,"Necesitaba un cable cargador especial, pero she couldn't find it inside her",CS,purse.
1756895089,"Cuando te vayas a dormir, turn off the",CS,lights
1756895089,The colonel wished the sergeant would treat his command not as a polite request but as a direct,E,order
1756895089,Ruby's grandchildren hired a live-in nurse because they thought she was too old to live,E,alone.
1756895089,Su jefe se negó to give him a,CS,raise
1756895089,Las vacas se movieron del sun into the,CS,shade
1756895089,Father carved the turkey with a,E,knife
1756895089,La mayoría de los ataques de tiburones suceden very close to,CS,shore
1756895089,After the meeting I added my name to the,E,list.
1756895089,No one at the reunion recognized Daniel because he had grown a,E,beard
1756895089,He wrote himself a note so that he wouldn't,E,forget.
1756895089,"On hot days, many people sun themselves on the",E,beach.
1756895089,Alfonso ha empezado a ir en bicicleta al trabajo instead of driving his,CS,car
1756895089,No puedes abrir la puerta with the wrong,CS,key
1756895089,Jorge debe mantener su pet on a,CS,leash
1756895089,La salida estaba indicada by a large,CS,sign
1756895089,"Mike felt sorry, but it was not his",E,fault.
1756895089,"Aunque lo eschuchó sonar, Nancy estaba demasiado ocupada limpiando the chimney to get the",CS,phone
1756895089,"Lo saludé, pero no podía remember his last",CS,name
1756895089,Después de dos horas de trabajo duro ellos decidieron to take a short,CS,break
1756895089,Pablo pintó el traje del payaso de azul y le dio a big red,CS,nose
1756895089,Ellos criaban cerdos on their,CS,farm.
1756895089,Juan swept the floor with a big,E,broom
1756895089,Pedro painted the walls of the bird exhibit light blue to resemble the,E,sky
1756895089,He folded out a big drying rack to dry the,E,laundry
1756895089,The little girl refused to go to sleep until he told her a,E,story
1756895089,My roommate from Miami left the dirty dishes in the,E,sink
1756895089,Necesita una silla de ruedas hecha por encargo with an electric,CS,motor
1756895089,Marsha no se preocupaba por la cena porque sabía que los invitados podrían seguir comiendo aperitivos for at least another,CS,hour
1756895089,Ella tuvo que salir del cine cuando the baby started to,CS,cry
1756895089,After dinner they washed the dirty,E,dishes
1756895089,Había imágenes de colores brillantes on every single,CS,page
1756895371,La mayoría de la gente pasa el 25 de December with their,CS,families
1756895371,The surfer was knocked off his surfboard by the first,E,wave
1756895371,"Cuando suena el himno nacional, todos are expected to",CS,stand
1756895371,Las reglas no permiten que los visitors feed the ,CS,animals
1756895371,He took a new cork screw and opened the,E,bottle
1756895371,Simon thinks it's ok to listen to loud music even if the door to his bedroom is,E,open.
1756895371,Rafael quiere preservar el bosque nacional by guarding every,CS,tree.
1756895371,Los dos ladrones llevaban pistolas but they didn't,CS,shoot.
1756895371,He made a holster for his,E,gun
1756895371,La ardilla guardó some nuts in the,CS,tree.
1756895371,Joan fed her baby some warm,E,milk
1756895371,The tenants decided to take their landlord to,E,court.
1756895371,Felipe put some drops in his,E,eyes.
1756895371,Josie found she could not bend the elbow of her broken,E,arm
1756895371,Each night the campers built a huge,E,bonfire
1756895371,The construction worker had developed very powerful arms from unloading bags of cement from the,E,truck
1756895371,Samuel no podía creer que the story was,CS,true.
1756895371,Él puso una sábana nueva on the clean,CS,bed
1756895371,El fertilizante orgánico helped enrich the,CS,soil
1756895371,"Todas las mañanas, Susan trenza el cabello de su hijita y luego helps her dress for",CS,school
1756895371,El bebé lloró and upset his,CS,mother.
1756895371,The schools closed down because the teachers decided to go on,E,strike
1756895371,He settled for American wine because the imported stuff was too,E,expensive
1756895371,El novio tomó la mano de la novia y le colocó the ring on her,CS,finger
1756895371,She was docked one hour's pay for coming to work,E,late.
1756895371,Nicole could not read very well without her thick,E,glasses
1756895371,"Al principio el chico se negó, pero eventualmente he changed his",CS,mind
1756895371,He tried to put the pieces of the broken plate back together with,E,glue
1756895371,"When the two met, one of them held out his",E,hand.
1756895371,The dispute was settled by a third,E,party
1756895371,He had just enough time to buy a cake from the store and change his clothes before the guests,E,arrived
1756895371,He got out a clean tissue to wipe his,E,nose
1756895371,"Al darse cuenta que se le había olvidado de los cubiertos, el cliente regresó to get himself a",CS,fork
1756895371,Él puso cuidadosamente the violin under his,CS,chin
1756895371,Sharon secó los dishes with a,CS,towel
1756895371,"El clima frío y húmedo le hace doler las articulaciones, así que ha estado tomando a lot of aspirin for the",CS,pain
1756895371,Nora no pudo tomar el mensaje porque no tenía un lapiz ni un piece of,CS,paper
1756895371,Los niños de la escuela went outside to,CS,play.
1756895371,Se notaba que había crecido en the South by his,CS,accent
1756895371,Every winter you see the Hernandez house and its huge chimney with puffs of billowing,E,smoke
1756895371,As soon as they reached the sand he stopped to take off his,E,shoes
1756895371,Pamela did not have any clothes to,E,wear
1756895371,El hombre que manejaba el equipaje parecía tomar mucho placer en arrojar the boxes marked,CS,fragile
1756895371,Esther no pensaba que la espada era tan peligrosa porque it wasn't very,CS,sharp
1756895371,He bought her a pearl necklace for her,E,birthday.
1756895371,Es difícil admitir when one is,CS,wrong.
1756909603,His boss refused to give him a,E,raise.
1756909603,"Él coronel deseaba que el sargento tratara su orden no como una solicitud educada, but as a direct",CS,command
1756909603,Mi compañero de cuarto de Miami dejó the dirty dishes in the,CS,sink
1756909603,La niñita se negó a dormirse hasta que he told her a,CS,story
1756909603,María se acordó de cerrar la ventana delantera y lock the back,CS,door
1756909603,Juan barrió el piso with a big,CS,broom
1756909603,Nadie en la reunión de la escuela reconoció a Daniel porque he had grown a,CS,beard
1756909603,"Los días calurosos, muchas personas sun themselves on the",CS,beach
1756909603,Juan went to the hardware store and bought a replacement window at twice the original,E,price.
1756909603,Él pasó frío casi toda la noche y finalmente se levantó to get another,CS,blanket
1756909603,The exit was marked by a large,E,sign
1756909603,The teacher saw that some students were cheating and wrote down their,E,names
1756909603,El niño nació with a rare,CS,disease
1756909603,You can't open the door with the wrong,E,key
1756909603,Alfonso has started biking to work instead of driving his,E,car.
1756909603,Ricardo spilled coffee all over his clean white,E,shirt.
1756909603,Tim tiró una piedra and broke the,CS,window
1756909603,Jorge must keep his pet on a,E,leash
1756909603,"When Jorge couldn't get into his car, he got down on one knee and reached under the bumper for the spare",E,key
1756909603,Él desdobló un gran drying rack to dry the,CS,clothes
1756909603,The old piano was out of,E,tune
1756909603,They raised pigs on their,E,farm
1756909603,Había viento por el aire frío que entraba por la puerta de entrada y all the side,CS,windows.
1756909603,Los nietos de Ruby contrataron a una enfermera interna porque pensaron que era too old to live,CS,alone
1756909603,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",E,phone
1756909603,"She needed a special charging cable, but could not find it inside her",E,purse.
1756909603,The cows moved from the sun into the,E,shade
1756909603,"Mike sintió pena, pero it was not his",CS,fault
1756909603,"Después de la reunión, agregué mi name to the",CS,list
1756909603,At night the old woman made sure to lock the,E,door.
1756909603,Ella agarró una jarra grande cerca de la canilla and filled it with,CS,water
1756909603,Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another,E,hour
1756909603,Los gatos aman que los rasquen gently behind the,CS,ears
1756909603,El problema con Cristina es que she can't take a,CS,joke
1756909603,Paul painted the clown's suit blue and gave him a big red,E,nose
1756909603,There were brightly colored pictures on every single,E,page
1756909603,After two hours of hard work they decided to take a short,E,break
1756909603,She needs a custom-made wheel chair with an electric,E,motor
1756909603,Most shark attacks occur very close to,E,shore
1756909603,Pedro pintó de color azul claro las paredes de la exibición de pájaros to resemble the ,CS,sky
1756909603,She had to leave the movie when the baby started to,E,cry
1756909603,When you go to bed turn off the,E,light
1756909603,"I greeted him, but could not remember his last",E,name.
1756909603,El se escribió una nota so he wouldn't,CS,forget.
1756909603,Después de la cena ellos washed the dirty,CS,dishes
1756909603,El pequeño cachorro creció to be a huge,CS,dog
1756909603,Papá trinchó el turkey with a,CS,knife
1756910679,They raised pigs on their,E,farm
1756910679,The teacher saw that some students were cheating and wrote down their,E,names
1756910679,At night the old woman made sure to lock the,E,door.
1756910679,The cows moved from the sun into the,E,shade
1756910679,Mi compañero de cuarto de Miami dejó the dirty dishes in the,CS,sink
1756910679,Most shark attacks occur very close to,E,shore
1756910679,Después de la cena ellos washed the dirty,CS,dishes
1756910679,Había viento por el aire frío que entraba por la puerta de entrada y all the side,CS,windows.
1756910679,Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another,E,hour
1756910679,When you go to bed turn off the,E,light
1756910679,"Mike sintió pena, pero it was not his",CS,fault
1756910679,Papá trinchó el turkey with a,CS,knife
1756910679,Juan barrió el piso with a big,CS,broom
1756910679,El niño nació with a rare,CS,disease
1756910679,Ricardo spilled coffee all over his clean white,E,shirt.
1756910679,"She needed a special charging cable, but could not find it inside her",E,purse.
1756910679,"Él coronel deseaba que el sargento tratara su orden no como una solicitud educada, but as a direct",CS,command
1756910679,Él pasó frío casi toda la noche y finalmente se levantó to get another,CS,blanket
1756910679,There were brightly colored pictures on every single,E,page.
1756910679,Él desdobló un gran drying rack to dry the,CS,clothes
1756910679,María se acordó de cerrar la ventana delantera y lock the back,CS,door.
1756910679,"Los días calurosos, muchas personas sun themselves on the",CS,beach
1756910679,His boss refused to give him a,E,raise.
1756910679,Pedro pintó de color azul claro las paredes de la exibición de pájaros to resemble the ,CS,sky
1756910679,The old piano was out of,E,tune
1756910679,El se escribió una nota so he wouldn't,CS,forget.
1756910679,After two hours of hard work they decided to take a short,E,break
1756910679,El problema con Cristina es que she can't take a,CS,joke
1756910679,Los nietos de Ruby contrataron a una enfermera interna porque pensaron que era too old to live,CS,alone
1756910679,"When Jorge couldn't get into his car, he got down on one knee and reached under the bumper for the spare",E,key
1756910679,Nadie en la reunión de la escuela reconoció a Daniel porque he had grown a,CS,beard
1756910679,Los gatos aman que los rasquen gently behind the,CS,ears
1756910679,El pequeño cachorro creció to be a huge,CS,dog
1756910679,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",E,phone
1756910679,Tim tiró una piedra and broke the,CS,window
1756910679,Jorge must keep his pet on a,E,leash
1756910679,"I greeted him, but could not remember his last",E,name.
1756910679,Ella agarró una jarra grande cerca de la canilla and filled it with,CS,water
1756910679,You can't open the door with the wrong,E,key
1756910679,Paul painted the clown's suit blue and gave him a big red,E,nose
1756910679,She had to leave the movie when the baby started to,E,cry
1756910679,The exit was marked by a large,E,sign
1756910679,Alfonso has started biking to work instead of driving his,E,car.
1756910679,She needs a custom-made wheel chair with an electric,E,motor
1756910679,"Después de la reunión, agregué mi name to the",CS,list
1756910679,Juan went to the hardware store and bought a replacement window at twice the original,E,price.
1756910679,La niñita se negó a dormirse hasta que he told her a,CS,story
1756910716,"In caring for hospitalized patients, a doctor often needs the help of a",E,nurse
1756910716,"Después de la cena, ellos pasaron mucho tiempo over coffee just",CS,talking
1756910716,"Dentro de minutos de llegar al trabajo, el ejecutivo spilled his thermos full of",CS,coffee
1756910716,Él dejó su trabajo y abandonó a su familia para poder sail around the,CS,world
1756910716,"After the hurricane, the area around the window was filled with broken",E,glass
1756910716,When the power went out the house became,E,dark.
1756910716,Ron compró una tabla para la ventana que era demasiada larga y luego compró otra that was too,CS,short
1756910716,Patricia nunca había visto a una araña enredarse in its own,CS,web.
1756910716,"When Andres arrived unexpectedly at the restaurant, Lorenzo got him a chair from the adjacent",E,room.
1756910716,Recientemente tuve un sistema de sonido nuevo installed in my,CS,car
1756910716,Be careful because the top of the stove is very,E,hot
1756910716,I didn't like the show so I changed the,E,channel
1756910716,He crept into the room without a,E,sound.
1756910716,Ricardo estaba asustado de caminar cerca a la orilla del precipicio porque he was afraid he would,CS,fall
1756910716,Ellos vieron el relámpago and heard the,CS,thunder
1756910716,Después del almuerzo él raspó the cold food from his,CS,plate
1756910716,The jeweler was asked if he would examine the ring's huge,E,diamond
1756910716,The cat was curled up in Aunt Anna's,E,lap.
1756910716,Él envió un letter without a,CS,stamp
1756910716,Baraja las cartas thoroughly before you,CS,deal
1756910716,A dog has a good sense of,E,smell
1756910716,His skin was red from spending the day at the,E,beach.
1756910716,Ninguno de sus books made any,CS,sense
1756910716,The bad boy was sent to his,E,room
1756910716,William tocó su stereo much too,CS,loud.
1756910716,La gaviota blanca se sumergió and caught a,CS,fish
1756910716,Él decidió ir a Irán a pesar de que he knew it could be,CS,dangerous
1756910716,Ellos decidieron comprar una casa pequeña y construir una adición with two more,CS,bedrooms
1756910716,Rachel loves the smell of tobacco but she can't stand all the,E,smoke.
1756910716,Tom jumped in the lake and made a big,E,splash
1756910716,"It's raining, and I forgot my coat, hat, and",E,umbrella
1756910716,He knew that he could call Chris even if it was the middle of the,E,night
1756910716,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",E,children
1756910716,Es importante to be on,CS,time.
1756910716,Every morning before school his mother laid out his clothes and packed his,E,lunch
1756910716,Don't touch the sticky wet,E,paint.
1756910716,Las jirafas son conocidas por sus cuellos largos y las zebras for their,CS,stripes
1756910716,Carolina le enseñó a su hija de dos años que las fotos son cuadradas y the plates are,CS,round.
1756910716,She thought she had seen a,E,ghost
1756910716,Nuestros invitados expeciales should be arriving,CS,soon.
1756910716,She pulled her head out from under the faucet and reached for a,E,towel
1756910716,Before she arrived he opened a bottle of wine and put on some soft,E,music
1756910716,Los prisioneros estaban planning their,CS,escape
1756910716,"A medida que el clima se volvió más cálido, Mark comenzó a usar su chaqueta más liviana en lugar de his heavy winter",CS,coat
1756910716,The university wouldn't let him register until he paid the overdue fines on the borrowed,E,books
1756910716,"Mientras esquiaba, el instructor broke his",CS,leg
1756910716,El barco desapareció into the thick,CS,fog
1756910716,He liked putting lemon and sugar in his hot,E,tea
1756911109,La niñita se negó a dormirse hasta que he told her a,CS,story
1756911109,Papá trinchó el turkey with a,CS,knife
1756911109,Los gatos aman que los rasquen gently behind the,CS,ears
1756911109,"Mike sintió pena, pero it was not his",CS,fault
1756911109,Él desdobló un gran drying rack to dry the,CS,clothes
1756911109,Ricardo spilled coffee all over his clean white,E,shirt.
1756911109,Después de la cena ellos washed the dirty,CS,dishes
1756911109,El se escribió una nota so he wouldn't,CS,forget.
1756911109,The teacher saw that some students were cheating and wrote down their,E,names
1756911109,The cows moved from the sun into the,E,shade
1756911109,The old piano was out of,E,tune
1756911109,At night the old woman made sure to lock the,E,door.
1756911109,She needs a custom-made wheel chair with an electric,E,motor
1756911109,"She needed a special charging cable, but could not find it inside her",E,purse.
1756911109,Mi compañero de cuarto de Miami dejó the dirty dishes in the,CS,sink
1756911109,Juan barrió el piso with a big,CS,broom
1756911109,María se acordó de cerrar la ventana delantera y lock the back,CS,door
1756911109,Alfonso has started biking to work instead of driving his,E,car.
1756911109,You can't open the door with the wrong,E,key
1756911109,"Después de la reunión, agregué mi name to the",CS,list
1756911109,Tim tiró una piedra and broke the,CS,window
1756911109,El problema con Cristina es que she can't take a,CS,joke.
1756911109,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",E,phone
1756911109,Paul painted the clown's suit blue and gave him a big red,E,nose
1756911109,Los nietos de Ruby contrataron a una enfermera interna porque pensaron que era too old to live,CS,alone
1756911109,Nadie en la reunión de la escuela reconoció a Daniel porque he had grown a,CS,beard
1756911109,Juan went to the hardware store and bought a replacement window at twice the original,E,price.
1756911109,After two hours of hard work they decided to take a short,E,break
1756911109,"Él coronel deseaba que el sargento tratara su orden no como una solicitud educada, but as a direct",CS,command
1756911109,Marsha wasn't worried about dinner because she knew the guests could remain eating appetizers for at least another,E,hour
1756911109,Jorge must keep his pet on a,E,leash
1756911109,Ella agarró una jarra grande cerca de la canilla and filled it with,CS,water
1756911109,His boss refused to give him a,E,raise.
1756911109,"Los días calurosos, muchas personas sun themselves on the",CS,beach
1756911109,There were brightly colored pictures on every single,E,page
1756911109,She had to leave the movie when the baby started to,E,cry
1756911109,They raised pigs on their,E,farm
1756911109,Pedro pintó de color azul claro las paredes de la exibición de pájaros to resemble the ,CS,sky
1756911109,Había viento por el aire frío que entraba por la puerta de entrada y all the side,CS,windows.
1756911109,Él pasó frío casi toda la noche y finalmente se levantó to get another,CS,blanket
1756911109,"When Jorge couldn't get into his car, he got down on one knee and reached under the bumper for the spare",E,key
1756911109,"I greeted him, but could not remember his last",E,name.
1756911109,Most shark attacks occur very close to,E,shore
1756911109,When you go to bed turn off the,E,light
1756911109,El niño nació with a rare,CS,disease
1756911109,The exit was marked by a large,E,sign
1756911109,El pequeño cachorro creció to be a huge,CS,dog
1756911124,Juan swept the floor with a big,E,broom
1756911124,Ellos criaban cerdos on their,CS,farm.
1756911124,Ricardo tiró el café all over his clean white,CS,shirt
1756911124,Ruby's grandchildren hired a live-in nurse because they thought she was too old to live,E,alone.
1756911124,"Lo saludé, pero no podía remember his last",CS,name
1756911124,"On hot days, many people sun themselves on the",E,beach.
1756911124,It was drafty because of the cold air leaking in through the front door and all the side,E,windows
1756911124,After the meeting I added my name to the,E,list.
1756911124,Maria remembered to shut the front window and lock the back,E,door
1756911124,"Cuando Jorge no pudo entrar a su auto, se arrodilló y buscó debajo del paragolpes for the spare",CS,key
1756911124,El profesor vio que algunos estudiantes estaban haciendo trampa and wrote down their,CS,names
1756911124,After dinner they washed the dirty,E,dishes
1756911124,No puedes abrir la puerta with the wrong,CS,key
1756911124,Las vacas se movieron del sun into the,CS,shade
1756911124,"Necesitaba un cable cargador especial, pero she couldn't find it inside her",CS,purse.
1756911124,En la noche la mujer mayor made sure to lock the,CS,door
1756911124,Marsha no se preocupaba por la cena porque sabía que los invitados podrían seguir comiendo aperitivos for at least another,CS,hour
1756911124,Father carved the turkey with a,E,knife
1756911124,The child was born with a rare,E,disease.
1756911124,The little puppy grew up to be a huge,E,dog
1756911124,He wrote himself a note so that he wouldn't,E,forget.
1756911124,Juan fue a la ferretería y compró una ventana de repuesto at twice the original,CS,price.
1756911124,La mayoría de los ataques de tiburones suceden very close to,CS,shore
1756911124,Necesita una silla de ruedas hecha por encargo with an electric,CS,motor
1756911124,He was cold most of the night and finally got up to get another,E,blanket
1756911124,No one at the reunion recognized Daniel because he had grown a,E,beard
1756911124,Su jefe se negó to give him a,CS,raise
1756911124,La salida estaba indicada by a large,CS,sign
1756911124,"Aunque lo eschuchó sonar, Nancy estaba demasiado ocupada limpiando the chimney to get the",CS,phone
1756911124,My roommate from Miami left the dirty dishes in the,E,sink
1756911124,Después de dos horas de trabajo duro ellos decidieron to take a short,CS,break
1756911124,The little girl refused to go to sleep until he told her a,E,story
1756911124,"Cuando te vayas a dormir, turn off the",CS,lights
1756911124,The colonel wished the sergeant would treat his command not as a polite request but as a direct,E,order
1756911124,Ella tuvo que salir del cine cuando the baby started to,CS,cry
1756911124,Pablo pintó el traje del payaso de azul y le dio a big red,CS,nose
1756911124,Cats loved to be scratched gently behind the,E,ears
1756911124,Tim threw a rock and broke the,E,window.
1756911124,Había imágenes de colores brillantes on every single,CS,page
1756911124,She grabbed a big pitcher near the sink and filled it with,E,water
1756911124,He folded out a big drying rack to dry the,E,laundry
1756911124,Jorge debe mantener su pet on a,CS,leash
1756911124,Pedro painted the walls of the bird exhibit light blue to resemble the,E,sky
1756911124,El piano viejo was out of,CS,tune
1756911124,Alfonso ha empezado a ir en bicicleta al trabajo instead of driving his,CS,car
1756911124,The problem with Christina is that she can't take a,E,joke.
1756911124,"Mike felt sorry, but it was not his",E,fault.
1756911728,El piano viejo was out of,CS,tune
1756911728,Cats loved to be scratched gently behind the,E,ears
1756911728,"Cuando Jorge no pudo entrar a su auto, se arrodilló y buscó debajo del paragolpes for the spare",CS,key
1756911728,Pedro painted the walls of the bird exhibit light blue to resemble the,E,sky
1756911728,Jorge debe mantener su pet on a,CS,leash
1756911728,No puedes abrir la puerta with the wrong,CS,key
1756911728,El profesor vio que algunos estudiantes estaban haciendo trampa and wrote down their,CS,names
1756911728,Juan swept the floor with a big,E,broom
1756911728,"Mike felt sorry, but it was not his",E,fault.
1756911728,After the meeting I added my name to the,E,list.
1756911728,Juan fue a la ferretería y compró una ventana de repuesto at twice the original,CS,price.
1756911728,Su jefe se negó to give him a,CS,raise
1756911728,She grabbed a big pitcher near the sink and filled it with,E,water
1756911728,He wrote himself a note so that he wouldn't,E,forget.
1756911728,Tim threw a rock and broke the,E,window.
1756911728,Father carved the turkey with a,E,knife
1756911728,Alfonso ha empezado a ir en bicicleta al trabajo instead of driving his,CS,car
1756911728,En la noche la mujer mayor made sure to lock the,CS,door
1756911728,"Necesitaba un cable cargador especial, pero she couldn't find it inside her",CS,purse.
1756911728,Ruby's grandchildren hired a live-in nurse because they thought she was too old to live,E,alone
1756911728,The little puppy grew up to be a huge,E,dog
1756911728,The problem with Christina is that she can't take a,E,joke.
1756911728,Ricardo tiró el café all over his clean white,CS,shirt
1756911728,My roommate from Miami left the dirty dishes in the,E,sink
1756911728,Después de dos horas de trabajo duro ellos decidieron to take a short,CS,break
1756911728,No one at the reunion recognized Daniel because he had grown a,E,beard
1756911728,"Cuando te vayas a dormir, turn off the",CS,lights
1756911728,Ellos criaban cerdos on their,CS,farm.
1756911728,Había imágenes de colores brillantes on every single,CS,page
1756911728,After dinner they washed the dirty,E,dishes
1756911728,Las vacas se movieron del sun into the,CS,shade
1756911728,La salida estaba indicada by a large,CS,sign
1756911728,Necesita una silla de ruedas hecha por encargo with an electric,CS,motor
1756911728,It was drafty because of the cold air leaking in through the front door and all the side,E,windows
1756911728,Ella tuvo que salir del cine cuando the baby started to,CS,cry
1756911728,Maria remembered to shut the front window and lock the back,E,door
1756911728,The child was born with a rare,E,disease
1756911728,Marsha no se preocupaba por la cena porque sabía que los invitados podrían seguir comiendo aperitivos for at least another,CS,hour
1756911728,"On hot days, many people sun themselves on the",E,beach.
1756911728,La mayoría de los ataques de tiburones suceden very close to,CS,shore
1756911728,The colonel wished the sergeant would treat his command not as a polite request but as a direct,E,order
1756911728,He folded out a big drying rack to dry the,E,laundry
1756911728,Pablo pintó el traje del payaso de azul y le dio a big red,CS,nose
1756911728,"Lo saludé, pero no podía remember his last",CS,name
1756911728,He was cold most of the night and finally got up to get another,E,blanket
1756911728,"Aunque lo eschuchó sonar, Nancy estaba demasiado ocupada limpiando the chimney to get the",CS,phone
1756911728,The little girl refused to go to sleep until he told her a,E,story
1756911830,Rafael wants to preserve the national forest by guarding every,E,tree.
1756911830,The rules did not allow visitors to feed the,E,animals
1756911830,Él agarró un sacacorchos nuevo and opened the,CS,bottle
1756911830,Josie se dio cuenta de que no podía doblar the elbow of her broken,CS,arm
1756911830,El trabajador de construcción habia desarrollado brazos muy fuertes de bajar las bolsas de cement from the,CS,truck
1756911830,Joan le dio de comer a su baby some warm,CS,milk
1756911830,"Cuando los dos se encontraron, uno de ellos held out his",CS,hand
1756911830,Esther didn't think the sword was that dangerous because it wasn't very,E,sharp
1756911830,Intentó volver a juntar los pedazos del broken plate back together with,CS,glue
1756911830,The luggage handler seemed to take great delight in tossing the boxes marked,E,fragile
1756911830,Most people spend December 25th with their,E,family.
1756911830,"While the national anthem is played, everyone is expected to",E,stand
1756911830,En cuanto llegaron a la arena él se paró to take off his,CS,shoes
1756911830,Él se conformó con el vino americano porque the imported stuff was too,CS,expensive
1756911830,Cold damp weather makes her joints ache so she's been taking a lot of aspirin for the,E,pain
1756911830,It's hard to admit when one is,E,wrong
1756911830,Samuel could not believe the story was,E,true.
1756911830,Él sacó un pañuelo limpio to wipe his,CS,nose
1756911830,"At first the boy refused, but eventually he changed his",E,mind
1756911830,The school children went outside to,E,play
1756911830,Todas las noches los campistas built a huge,CS,bonfire
1756911830,Nora couldn't take the message because she didn't have a pencil or a piece of,E,paper
1756911830,The two robbers carried guns but they didn't,E,shoot.
1756911830,La disputa fue resuelta by a third,CS,party
1756911830,El surfista fue empujado de su tabla de surfear by the first,CS,wave
1756911830,Le descontaron una hora de pago for coming to work,CS,late.
1756911830,Él hizo un holster for his,CS,gun
1756911830,Felipe puso unas drops in his,CS,coffee.
1756911830,The groom took the bride's hand and placed the ring on her,E,finger
1756911830,He put a new sheet on the clean,E,bed
1756911830,Every morning Susan braids her little girl's hair then helps her dress for,E,school
1756911830,He carefully positioned the violin under his,E,chin
1756911830,The squirrel stored some nuts in the,E,tree.
1756911830,Sharon dried the dishes with a,E,towel
1756911830,Pamela no tenía any clothes to,CS,wear
1756911830,Las escuelas se cerraron porque the teachers decided to go on,CS,strike
1756911830,The baby cried and upset his,E,mother
1756911830,"After realizing he forgot utensils for his salad, the customer went back to get himself a",E,fork
1756911830,Él compró un collar de perlas for her,CS,birthday.
1756911830,Él tuvo tiempo justo para comprar un pastel en la tienda y cambiarse de ropa before the guests,CS,arrived
1756911830,You could tell he had grown up in the South by his,E,accent
1756911830,Nicole no leía muy bien without her thick,CS,glasses
1756911830,A Simón le parece bien escuchar música alta incluso si la puerta to his bedroom is,CS,open
1756911830,The organic fertilizer helped enrich the,E,soil
1756911830,Los inquilinos decidieron llevar a su landlord to,CS,court
1756911830,Cada invierno se ve la casa de los Hernández y su enorme chimenea con puffs of billowing,CS,smoke
1756912291,After dinner they washed the dirty,E,dishes
1756912291,Juan swept the floor with a big,E,broom
1756912291,Alfonso ha empezado a ir en bicicleta al trabajo instead of driving his,CS,car
