ID,Item,Itemtype,Completion
1752091970,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children
1752091970,"While baking, she took a sifter and sprinkled the powdered sugar over the",English,top
1752091970,"After the jeweler was asked, he would examine the ring's huge",English,size
1752091970,Nach einer Ermahnung wurde der böse Junge sent to his,code_switching,room
1752091970,He folded out a big drying rack to dry the,English,clothes
1752091970,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent ",English,table
1752091970,She pulled her head out from under the faucet and reached for a,English,towel
1752091970,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",code_switching,round
1752091970,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,code_switching,water
1752091970,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a ",code_switching,visa
1752091970,He took a small pocket calculator and typed in some,English,numbers
1752091970,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",code_switching,walls
1752091970,He borrowed a good bicycle pump from Petra to inflate the,English,tires
1752140511,The groom took the bride's hand and placed the ring on her,English,finger
1752140511,Maria shut the front window and locked the back,English,door
1752140511,Der Vater in der Küche carved the turkey with a,code_switching,knife
1752140511,The man downstairs played his stereo much too,English,loudly
1752140511,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",code_switching,answers
1752140511,Die Jungen spielten Murmeln and the girls jumped,code_switching,higher
1752140511,Keine seiner Geschichten made any real,code_switching,impact
1752140511,Man kann die Tür nicht öffnen with the wrong,code_switching,key
1752140511,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,code_switching,milk
1752140511,Ein Hund in guter Gesundheit has a good sense of,code_switching,smell
1752140511,The children from the school across from my house went outside to,English,play
1752140511,Alfonso has started biking to work instead of driving his,English,car
1752140511,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",code_switching,fork
1752140511,Paul painted the clown's suit blue and gave him a big red,English,nose
1752140511,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,code_switching,school
1752140511,"Wenn du ins Bett gehst, turn off the",code_switching,light
1752140511,"Mike felt sorry, but it was not his",English,fault
1752140511,Die meisten Haiangriffe passieren very close to,code_switching,shore
1752140511,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to ",code_switching,fall
1752140511,"In caring for hospitalized patients, a doctor often needs the help of a",English,nurse
1752140511,Die Kühe liefen von der Sonne weg into the cool,code_switching,air
1752140511,Everyone was honking at the old man who was driving too,English,fast
1752140511,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",code_switching,
1752140511,Bill sprang in den See and made a big,code_switching,splash
1752140511,Sie sahen den Blitz and clearly heard the,code_switching,thunder
1752140511,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't ",code_switching,forget
1752140511,The rude waiter in the restaurant was not given a,English,tip
1752140511,The office secretary mailed the letter without a,English,stamp
1752140511,The little girl refused to go to sleep until he told her a,English,story
1752140511,My roommate from Berlin left the dirty dishes in the,English,sink
1752140511,The boss of the store where he worked afternoons refused to give him a,English,raise
1752140511,"Dass er aufgewachsen war im Süden, you could tell by his",code_switching,accent
1752140511,The schools closed down because the teachers decided to go on,English,strike
1752140511,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",code_switching,coffee
1752140511,I didn't like the show so I changed the,English,channel
1752140511,The inmates in prison were planning their,English,escape
1752140511,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",code_switching,glass
1752140511,"Giraffen sind für ihre langen Hälse bekannt, and zebras for their ",code_switching,stripes
1752140511,She had to leave the movie when the baby started to,English,cry
1752140511,"Ich begrüßte ihn, aber I could not remember his",code_switching,name
1752140511,"Als der Strom ausfiel, sahen wir nichts mehr and the house became",code_switching,dark
1752140511,Be careful because the top of the stove is very,English,hot
1752140511,Most people in our country spend December 25th with their,English,family
1752140511,The fourth grade math teacher could not see well without her thick,English,glasses
1752140511,The surfer from Hawaii fell off his surfboard after the first big,English,wave
1752140511,Marsha knew the guests could remain eating appetizers for at least another,English,hour
1752140511,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",English,phone
1752140511,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",code_switching,night
1752142374,"I greeted him, but I could not remember his",English,name
1752142374,Mein Mitbewohner aus Berlin ließ the dirty dishes in the,code_switching,sink
1752142374,Die Häftlinge im Gefängnis were planning their,code_switching,escape
1752142374,Every morning Susan braids her little daughter's hair and helps her dress for,English,school
1752142374,None of his stories made any real,English,difference
1752142374,The cows moved from the sun into the cool,English,shade
1752142374,Der Bräutigam nahm die Hand der Braut und steckte the ring on her,code_switching,finger
1752142374,The teacher saw that some students were cheating and wrote down their,English,names
1752142374,When you go to bed turn off the,English,lights
1752142374,Alle hupten den alten Mann an who was driving too,code_switching,fast
1752142374,"Alfonso hat angefangen, mit dem Fahrrad zur Arbeit zu fahren, instead of driving his",code_switching,car
1752142374,You can't open the door with the wrong,English,key
1752142374,"He knew that he could call Chris, even in the middle of the",English,night
1752142374,"Obwohl sie es klingeln hörte, war Nancy zu beschäftigt damit, den Kamin zu reinigen, to get the",code_switching,warmth
1752142374,"Das kleine Mädchen weigerte sich, schlafen zu gehen, until he told her a",code_switching,story
1752142374,Nora couldn't take the message because she didn't have a pencil or a piece of,English,paper
1752142374,Der Sekretär des Büros schickte the letter without a,code_switching,signature
1752142374,"Sei vorsichtig, denn der obere Teil of the stove is very ",code_switching,hot
1752142374,When the power went out we couldn't see anything and the house became,English,dark
1752142374,Der Mann nebenan spielte his stereo much too,code_switching,loud
1752142374,Mir hat die Show nicht gefallen so I changed the,code_switching,channel
1752142374,They saw the lightening and clearly heard the,English,thunder
1752142374,A dog in good health has a good sense of,English,smell
1752142374,"Mike tat es leid, but it was not his",code_switching,fault
1752142374,Richard was afraid to walk near the edge of the cliff because he was afraid to,English,fall
1752142374,Bill jumped in the lake and made a big,English,splash
1752142374,The boys played marbles and the girls jumped,English,rope
1752142374,He wrote himself a note so that he wouldn't,English,forget
1752142374,Der unhöfliche Kellner im Restaurant was not given a,code_switching,tip
1752142374,That he had grown up in the South you could tell by his,English,accent
1752142374,Maria schloss das Fenster vorne and locked the back,code_switching,door
1752142374,Die meisten Menschen in unserem Land spend December 25th with their,code_switching,families
1752142374,Giraffes are known for their long necks and zebras for their,English,stripes
1752142374,"Marsha wusste, dass die Gäste noch weiter Appetithäppchen essen könnten, und zwar for at least another ",code_switching,hour
1752142374,Der Surfer aus Hawaii fiel von seinem Surfboard after the first big,code_switching,wave
1752142374,"After the hurricane shattered the window, the room was filled with broken",English,
1752142374,"Bei der Versorgung von hospitalisierten Patienten, benötigt ein Artz oft the help of a ",code_switching,nurse
1752142374,Die Kinder der Schule vor meinem Haus went outside to,code_switching,play
1752142374,Paul malte den Anzug des Clowns blau und gab him a big red,code_switching,nose
1752142374,"Within minutes of arriving at the office, the detective spilled his thermos full of",English,coffee
1752142374,"Sie musste den Film verlassen, denn the baby started to",code_switching,cry
1752142374,Die Mathelehrerin der vierten Klasse konnte nicht gut sehen without her thick,code_switching,
1752142374,"After realizing he forgot utensils for his salad, the customer went back to get himself a",English,fork
1752142374,"Sein Chef in der Firma, in der er nachmittags arbeitet, refused to give him a",code_switching,raise
1752142374,The young mother in the neighborhood fed her baby some warm,English,milk
1752142374,"In the kitchen, Father carved the turkey with a",English,knife
1752142374,"Die Schulen wurden geschlossen, weil die Lehrer beschlossen to go on",code_switching,strike
1752142374,Most shark attacks occur very close to,English,shore
1752148445,Shuffle the cards thoroughly before you,English,play
1752148445,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",code_switching,music
1752148445,Jede Nacht um Mitternacht machten the boy scouts a huge,code_switching,fire
1752148445,Every morning before school his mother laid out his clothes and packed his,English,bag
1752148445,The movers seemed to take great delight in tossing the boxes marked,English,fragile
1752148445,Sharon trocknete die Schüsseln with a big,code_switching,towel
1752148445,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",English,tire
1752148445,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",code_switching,dangerous
1752148445,"In any case, don't touch the sticky wet",English,mess
1752148445,Das Eichhörnchen versteckte ein paar Nüsse in the big,code_switching,tree
1752148445,His skin was bright red from spending time at the,English,sun
1752148445,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,code_switching,home
1752148445,The young man in the park must keep his pet on a,English,
1752148445,The white seagull dove down and caught a,English,fish
1752148445,The colonel wished the sergeant would treat his command not as a polite request but as a direct,English,order
1752148445,Our long-awaited guests should be arriving,English,soon
1752148445,"Katzen lieben es, gekrault zu werden behind the",code_switching,couch
1752148445,Rafael wants to preserve the forest by guarding every,English,tree
1752148445,It was important for him to be on,English,time
1752148445,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,code_switching,court
1752148445,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,code_switching,truck
1752148445,The child cried continuously and upset her,English,mother
1752148445,Sie züchteten Schweine on their,code_switching,farm
1752148445,He was cold most of the night and finally got up to get another,English,blanket
1752148445,Er kaufte ihr eine Perlenkette for her,code_switching,birthday
1752148445,"It's raining, and I forgot everything: my coat, hat, and",English,umbrella
1752148445,Cold damp weather makes her joints ache so she took some aspirin for the,English,pain
1752148445,Phil nutzte die Pipette und tat einige drops in his,code_switching,sample
1752148445,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",code_switching,open
1752148445,He settled for German wine because the imported stuff was too,English,expensive
1752148445,Steve spilled coffee all over his white,English,shirt
1752148445,"At the end of the trip, Pam had no more clothes to",English,wear
1752148445,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",code_switching,
1752148445,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",English,coat
1752148445,"Anfangs lehnte der Junge es ab, aber eventually he changed his ",code_switching,mind
1752148445,Die Katze lag gerne curled up in Jill's,code_switching,lap
1752148445,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",code_switching,long
1752148445,An heißen Tagen sonnen sich viele Leute on the nearest,code_switching,beach
1752148445,Es ist schwer zuzugeben when one is,code_switching,wrong
1752148445,"Rachel liebt den Geruch von Tabak, but she can't stand all the",code_switching,smoke
1752148445,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",code_switching,dangerous
1752148445,He liked lemon and sugar in his hot,English,tea
1752148445,Tim warf einen Stein and broke the,code_switching,window
1752148445,The ship with the white sails disappeared into the thick,English,fog
1752148445,"After dinner, they spent a long time over coffee just",English,talking
1752148445,He had just enough time to buy a cake from the store and change his clothes before the guests,English,arrive
1752148445,John fegte den Boden with a long,code_switching,broom
1752148445,Es gab bunte Bilder on every single,code_switching,day
1752164273,"Before she arrived, he opened a bottle of wine and put on some soft",English,music
1752164273,Tim threw a rock and broke the,English,window
1752164273,"Ihm war die ganze Nacht kalt, bis er schließlich aufstand to get another",code_switching,drink
1752164273,Each night at midnight the boy scouts built a huge,English,fire
1752164273,He quit his job and left his family so that he could sail around the,English,world
1752164273,Unsere lang erwarteten Gäste should be arriving,code_switching,soon
1752164273,"Der Oberst wünschte sich der Feldwebel würde seine Befehle nicht als höfliche Bitte wahrnehmen, but as a direct",code_switching,order
1752164273,He bought her a pearl necklace for her,English,birthday
1752164273,Nach dem Abendessen verbrachten sie viel Zeit over coffee just,code_switching,talking
1752164273,I just had a new sound system installed in my brand new,English,home
1752164273,Er mochte Zitrone und Zucker in his hot,code_switching,tea
1752164273,Pam hatte am Ende der Reise no more clothes to,code_switching,
1752164273,"On hot days, many people sun themselves on the nearest",English,beach
1752164273,Der junge Mann im Park must keep his pet on a,code_switching,leash
1752164273,Das Kleinkind schrie ununterbrochen and upset her,code_switching,badly
1752164273,They raised pigs on their,English,farm
1752164273,The squirrel stored some nuts in the big,English,tree
1752164273,"After the rents went up again, the tenants decided to take their landlord to ",English,court
1752164273,The cat liked to curl up in Jill's,English,lap
1752164273,Die weiße Möve tauchte ab and caught a,code_switching,fish
1752164273,It's hard to admit when one is,English,wrong
1752164273,Berühre auf gar keinen Fall the sticky wet,code_switching,floor
1752164273,Es war ihr immer wichtig to be on,code_switching,time
1752164273,"Als das Wetter wärmer wurde, begann Mark, seine leichtere Jacke zu tragen, und zwar nicht his heavy winter",code_switching,coat
1752164273,"At first the boy refused, but eventually he changed his",English,mind
1752164273,Ron bought a board for the window that was too long and then he bought one that was way too,English,short
1752164273,Simon thinks it's ok to listen to loud music even if his door is,English,closed
1752164273,"Er hatte gerade genug Zeit, einen Kuchen zu kaufen und sich umzuziehen before the guests",code_switching,
1752164273,The construction worker had developed very powerful arms from unloading cement from the,English,truck
1752164273,Phil used the dropper to put some drops in his,English,eyes
1752164273,Rachel loves the smell of tobacco but she can't stand all the,English,smoke
1752164273,Jeden morgen vor der Schule legte seine Mutter seine Kleidung raus and packed his,code_switching,lunch
1752164273,"Kalte, feuchte Witterung lässt ihre Gelenke schmerzen, deshalb nahm sie some aspirin for the",code_switching,pain
1752164273,Esther didn't think the sword was dangerous because it wasn't very,English,sharp
1752164273,Cats loved to be scratched behind the,English,ears
1752164273,Er entschied sich für deutschen Wein because the imported stuff was too,code_switching,expensive
1752164273,"Es regnet und ich habe alles vergessen: my coat, hat, and",code_switching,scarf
1752164273,"Als George nicht in sein Auto kam, kniete er sich hin und suchte under the bumper for the spare",code_switching,tire
1752164273,Sharon dried the bowls with a big,English,towel
1752164273,He decided to travel to Iran even though he knew it could be,English,dangerous
1752164273,Rafael möchte den Wald schützen by guarding every,code_switching,tree
1752164273,Misch die Karten thoroughly before you,code_switching,deal
1752164273,Das Schiff mit den weißen Segeln verschwand into the thick,code_switching,fog
1752164273,John swept the floor with a long,English,mop
1752164273,Seine Haut war knallrot from spending time at the,code_switching,sun
1752164273,"Die Umzugsleute schienen es sehr zu genießen, to toss the boxes marked",code_switching,fragile
1752164273,There were colorful pictures on every single,English,wall
1752164273,Steve verschüttete Kaffee all over his white,code_switching,shirt
1752164577,The construction worker had developed very powerful arms from unloading cement from the,English,truck
1752164577,Er mochte Zitrone und Zucker in his hot,code_switching,tea
1752164577,Ron bought a board for the window that was too long and then he bought one that was way too,English,short
1752164577,Die weiße Möve tauchte ab and caught a,code_switching,fish
1752164577,Das Kleinkind schrie ununterbrochen and upset her,code_switching,completely
1752164577,There were colorful pictures on every single,English,wall
1752164577,"Ihm war die ganze Nacht kalt, bis er schließlich aufstand to get another",code_switching,drink
1752164577,He bought her a pearl necklace for her,English,birthday
1752164577,Er entschied sich für deutschen Wein because the imported stuff was too,code_switching,expensive
1752164577,Pam hatte am Ende der Reise no more clothes to,code_switching,clothes
1752164577,Tim threw a rock and broke the,English,window
1752164577,Simon thinks it's ok to listen to loud music even if his door is,English,
1752164577,Sharon dried the bowls with a big,English,towel
1752164577,"Die Umzugsleute schienen es sehr zu genießen, to toss the boxes marked",code_switching,fragile
1752164577,"Als George nicht in sein Auto kam, kniete er sich hin und suchte under the bumper for the spare",code_switching,tire
1752164577,"Als das Wetter wärmer wurde, begann Mark, seine leichtere Jacke zu tragen, und zwar nicht his heavy winter",code_switching,coat
1752164577,The squirrel stored some nuts in the big,English,tree
1752164577,The cat liked to curl up in Jill's,English,lap
1752164577,Each night at midnight the boy scouts built a huge,English,fire
1752164577,"On hot days, many people sun themselves on the nearest",English,beach
1752164577,Der junge Mann im Park must keep his pet on a,code_switching,leash
1752164577,Seine Haut war knallrot from spending time at the,code_switching,beach
1752164577,Cats loved to be scratched behind the,English,ears
1752164577,John swept the floor with a long,English,mop
1752164577,Rachel loves the smell of tobacco but she can't stand all the,English,smoke
1752164577,He decided to travel to Iran even though he knew it could be,English,dangerous
1752164577,Nach dem Abendessen verbrachten sie viel Zeit over coffee just,code_switching,together
1752164577,"Kalte, feuchte Witterung lässt ihre Gelenke schmerzen, deshalb nahm sie some aspirin for the",code_switching,pain
1752164577,Esther didn't think the sword was dangerous because it wasn't very,English,sharp
1752164577,"Der Oberst wünschte sich der Feldwebel würde seine Befehle nicht als höfliche Bitte wahrnehmen, but as a direct",code_switching,order
1752164577,"After the rents went up again, the tenants decided to take their landlord to ",English,court
1752164577,"Before she arrived, he opened a bottle of wine and put on some soft",English,music
1752164577,Berühre auf gar keinen Fall the sticky wet,code_switching,
1752164577,"At first the boy refused, but eventually he changed his",English,mind
1752164577,They raised pigs on their,English,farm
1752164577,Es war ihr immer wichtig to be on,code_switching,time
1752164577,Phil used the dropper to put some drops in his,English,eyes
1752164577,Jeden morgen vor der Schule legte seine Mutter seine Kleidung raus and packed his,code_switching,lunch
1752164577,He quit his job and left his family so that he could sail around the,English,world
1752164577,It's hard to admit when one is,English,wrong
1752164577,I just had a new sound system installed in my brand new,English,home
1752164577,Unsere lang erwarteten Gäste should be arriving,code_switching,
1752164577,"Er hatte gerade genug Zeit, einen Kuchen zu kaufen und sich umzuziehen before the guests",code_switching,arrive
1752164577,Steve verschüttete Kaffee all over his white,code_switching,shirt
1752164577,Das Schiff mit den weißen Segeln verschwand into the thick,code_switching,fog
1752164577,Rafael möchte den Wald schützen by guarding every,code_switching,tree
1752164577,Misch die Karten thoroughly before you,code_switching,play
1752164577,"Es regnet und ich habe alles vergessen: my coat, hat, and",code_switching,scarf
1752179380,He carefully positioned the violin under his,English,chin
1752179380,Nach einer Ermahnung wurde der böse Junge sent to his,code_switching,room
1752179380,Nach dem Unfall beim Skifahren Randy broke his,code_switching,leg
1752179380,Das Problem mit meinem Freund Paul ist that he can't take a,code_switching,break
1752179380,The exit was marked by a large,English,sign
1752179380,Er schlich sich in den room without a,code_switching,key
1752179380,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,code_switching,leaves
1752179380,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful ",code_switching,microscope
1752179380,Peter painted the walls of the bird exhibit light blue to resemble the,English,sky
1752179380,The girl got herself a fancy blowdryer and dried her,English,hair
1752179380,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",code_switching,round
1752179380,He folded out a big drying rack to dry the,English,clothes
1752179380,Das Kind kam auf die Welt with a rare,code_switching,disease
1752179380,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,code_switching,water
1752179380,No one at the reunion recognized Dan because he had grown a,English,beard
1752179380,The two robbers carried guns but didn't,English,shoot
1752179380,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",code_switching,bag
1752179380,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children
1752179380,Sam could not believe her story was,English,true
1752179380,The old piano from Italy was out of,English,tune
1752179380,Nach dem Abendessen standen sie auf and washed the,code_switching,dishes
1752179380,Sie braucht einen maßgefertigten Rollstuhl with an electric,code_switching,motor
1752179380,"While the national anthem is played, one needs to show respect and everyone is expected to",English,stand
1752179380,The Hausordnung erlaubte es Besuchern nicht to feed the,code_switching,animals
1752179380,The organic fertilizer helped enrich the,English,soil
1752179380,She pulled her head out from under the faucet and reached for a,English,towel
1752179380,"While baking, she took a sifter and sprinkled the powdered sugar over the",English,cake
1752179380,In the supermarket he took a big shopping cart and started filling it with,English,groceries
1752179380,"Sobald sie am Sand angekommen waren, hielt er an to take off his",code_switching,shoes
1752179380,They decided to buy a small home and built an addition with two more,English,rooms
1752179380,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",code_switching,break
1752179380,"Sie dachte tatsächlich ernsthaft, dass she had seen a",code_switching,dog
1752179380,Er kaufte sich einen neuen Rasierer to trim his,code_switching,beard
1752179380,He got out a clean tissue to wipe his,English,nose
1752179380,Er legte eine saubere Decke on the clean,code_switching,floor
1752179380,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent ",English,table
1752179380,"After the jeweler was asked, he would examine the ring's huge",English,size
1752179380,Er holt einen neuen Korkenzieher and opened the,code_switching,bottle
1752179380,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a ",code_switching,visa
1752179380,After lunch he scraped the cold food from his,English,plate
1752179380,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",English,cushion
1752179380,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",code_switching,effects
1752179380,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,code_switching,price
1752179380,He borrowed a good bicycle pump from Petra to inflate the,English,
1752179380,She installed a new anti-virus program and is now convinced that her laptop is,English,secure
1752179380,"Er besorgt sich im Alter eine neue Lesebrille, to read the ",code_switching,newspaper
1752179380,He took a small pocket calculator and typed in some,English,numbers
1752179380,Sie nahm sich einen neuen Stift to take some,code_switching,notes
1752193081,The man downstairs played his stereo much too,English,loudly
1752193081,Everyone was honking at the old man who was driving too,English,fast
1752193081,Sie sahen den Blitz and clearly heard the,code_switching,thunder
1752193081,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",code_switching,paper
1752193081,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",code_switching,glass
1752193081,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,code_switching,school
1752193081,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",code_switching,answers
1752193081,Be careful because the top of the stove is very,English,hot
1752193081,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",code_switching,night
1752193081,Paul painted the clown's suit blue and gave him a big red,English,nose
1752193081,Most people in our country spend December 25th with their,English,family
1752193081,The little girl refused to go to sleep until he told her a,English,story
1752193081,Maria shut the front window and locked the back,English,door
1752193081,"Dass er aufgewachsen war im Süden, you could tell by his",code_switching,accent
1752193081,Alfonso has started biking to work instead of driving his,English,car
1752193081,"Mike felt sorry, but it was not his",English,fault
1752193081,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",code_switching,coffee
1752193081,Die Kühe liefen von der Sonne weg into the cool,code_switching,shade
1752193081,"Als der Strom ausfiel, sahen wir nichts mehr and the house became",code_switching,dark
1752193081,Ein Hund in guter Gesundheit has a good sense of,code_switching,smell
1752193081,Bill sprang in den See and made a big,code_switching,splash
1752193081,The office secretary mailed the letter without a,English,stamp
1752193081,Keine seiner Geschichten made any real,code_switching,impact
1752193081,My roommate from Berlin left the dirty dishes in the,English,sink
1752193081,The schools closed down because the teachers decided to go on,English,strike
1752193081,She had to leave the movie when the baby started to,English,cry
1752193081,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to ",code_switching,fall
1752193081,Man kann die Tür nicht öffnen with the wrong,code_switching,key
1752193081,The groom took the bride's hand and placed the ring on her,English,finger
1752193081,The surfer from Hawaii fell off his surfboard after the first big,English,wave
1752193081,The children from the school across from my house went outside to,English,play
1752193081,"Wenn du ins Bett gehst, turn off the",code_switching,lights
1752193081,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",English,phone
1752193081,Die meisten Haiangriffe passieren very close to,code_switching,shore
1752193081,"Ich begrüßte ihn, aber I could not remember his",code_switching,name
1752193081,"In caring for hospitalized patients, a doctor often needs the help of a",English,nurse
1752193081,"Giraffen sind für ihre langen Hälse bekannt, and zebras for their ",code_switching,stripes
1752193081,The rude waiter in the restaurant was not given a,English,tip
1752193081,Der Vater in der Küche carved the turkey with a,code_switching,knife
1752193081,The inmates in prison were planning their,English,escape
1752193081,Die Jungen spielten Murmeln and the girls jumped,code_switching,higher
1752193081,The fourth grade math teacher could not see well without her thick,English,glasses
1752193081,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,code_switching,milk
1752193081,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't ",code_switching,forget
1752193081,I didn't like the show so I changed the,English,channel
1752193081,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",code_switching,fork
1752193081,The boss of the store where he worked afternoons refused to give him a,English,raise
1752193081,Marsha knew the guests could remain eating appetizers for at least another,English,hour
1752217812,Bill jumped in the lake and made a big,English,splash
1752217812,Der Sekretär des Büros schickte the letter without a,code_switching,response
1752217812,Der unhöfliche Kellner im Restaurant was not given a,code_switching,tip
1752217812,Die Kinder der Schule vor meinem Haus went outside to,code_switching,play
1752217812,You can't open the door with the wrong,English,key
1752217812,He wrote himself a note so that he wouldn't,English,forget
1752217812,Nora couldn't take the message because she didn't have a pencil or a piece of,English,paper
1752217812,Die meisten Menschen in unserem Land spend December 25th with their,code_switching,family
1752217812,Mir hat die Show nicht gefallen so I changed the,code_switching,channel
1752217812,Every morning Susan braids her little daughter's hair and helps her dress for,English,school
1752217812,"Sie musste den Film verlassen, denn the baby started to",code_switching,cry
1752217812,Giraffes are known for their long necks and zebras for their,English,stripes
1752217812,"After realizing he forgot utensils for his salad, the customer went back to get himself a",English,fork
1752217812,"Mike tat es leid, but it was not his",code_switching,
1752217812,"In the kitchen, Father carved the turkey with a",English,knife
1752217812,Der Mann nebenan spielte his stereo much too,code_switching,loud
1752217812,When you go to bed turn off the,English,lights
1752217812,"Das kleine Mädchen weigerte sich, schlafen zu gehen, until he told her a",code_switching,story
1752217812,"Obwohl sie es klingeln hörte, war Nancy zu beschäftigt damit, den Kamin zu reinigen, to get the",code_switching,fire
1752217812,"He knew that he could call Chris, even in the middle of the",English,night
1752217812,"Marsha wusste, dass die Gäste noch weiter Appetithäppchen essen könnten, und zwar for at least another ",code_switching,hour
1752217812,"Alfonso hat angefangen, mit dem Fahrrad zur Arbeit zu fahren, instead of driving his",code_switching,car
1752217812,Most shark attacks occur very close to,English,shore
1752217812,"Sei vorsichtig, denn der obere Teil of the stove is very ",code_switching,hot
1752217812,The young mother in the neighborhood fed her baby some warm,English,milk
1752217812,Der Bräutigam nahm die Hand der Braut und steckte the ring on her,code_switching,finger
1752217812,A dog in good health has a good sense of,English,smell
1752217812,Mein Mitbewohner aus Berlin ließ the dirty dishes in the,code_switching,sink
1752217812,The teacher saw that some students were cheating and wrote down their,English,names
1752217812,Richard was afraid to walk near the edge of the cliff because he was afraid to,English,fall
1752217812,"Within minutes of arriving at the office, the detective spilled his thermos full of",English,coffee
1752217812,When the power went out we couldn't see anything and the house became,English,dark
1752217812,Alle hupten den alten Mann an who was driving too,code_switching,fast
1752217812,Die Mathelehrerin der vierten Klasse konnte nicht gut sehen without her thick,code_switching,glasses
1752217812,The boys played marbles and the girls jumped,English,rope
1752217812,The cows moved from the sun into the cool,English,shade
1752217812,None of his stories made any real,English,impact
1752217812,Der Surfer aus Hawaii fiel von seinem Surfboard after the first big,code_switching,wave
1752217812,Paul malte den Anzug des Clowns blau und gab him a big red,code_switching,
1752217812,Maria schloss das Fenster vorne and locked the back,code_switching,door
1752217812,"I greeted him, but I could not remember his",English,name
1752217812,"Bei der Versorgung von hospitalisierten Patienten, benötigt ein Artz oft the help of a ",code_switching,nurse
1752217812,"After the hurricane shattered the window, the room was filled with broken",English,glass
1752217812,That he had grown up in the South you could tell by his,English,accent
1752217812,"Die Schulen wurden geschlossen, weil die Lehrer beschlossen to go on",code_switching,strike
1752217812,Die Häftlinge im Gefängnis were planning their,code_switching,escape
1752217812,"Sein Chef in der Firma, in der er nachmittags arbeitet, refused to give him a",code_switching,raise
1752217812,They saw the lightening and clearly heard the,English,thunder
1752223288,Shuffle the cards thoroughly before you,English,play
1752223288,Sie züchteten Schweine on their,code_switching,farm
1752223288,Es gab bunte Bilder on every single,code_switching,page
1752223288,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,code_switching,home
1752223288,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",English,coat
1752223288,He had just enough time to buy a cake from the store and change his clothes before the guests,English,arrived
