ID,inner_number,Itemtype,Item,Completion,Best_completion,Unexpected_word,Sentence_length,Sentence_words,Language,English_tranlsation,cloze_clean,exclusion_explanation,exclusion_liberal,conservation_exclusion,comments
1752217812,36,code_switching,"Die Schulen wurden geschlossen, weil die Lehrer beschlossen to go on",strike,Strike,Praying,68,11,E,NA,strike,NA,NA,NA,NA
1752217812,44,code_switching,Der Sekretär des Büros schickte the letter without a,signature,Stamp,hesitation,52,9,E,NA,signature,NA,NA,NA,NA
1752223288,73,code_switching,Sie züchteten Schweine on their,farm,Farm,own,31,5,E,NA,farm,NA,NA,NA,NA
1752223288,91,code_switching,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,home,Car,Office,70,13,E,NA,home,NA,NA,NA,NA
1752223288,71,code_switching,Es gab bunte Bilder on every single,wall,Wall,Card,35,7,E,NA,wall,NA,NA,NA,NA
1752223288,80,English,Shuffle the cards thoroughly before you,deal.,,,39,6,E,NA,deal,NA,NA,NA,NA
1752223288,49,code_switching,Tim warf einen Stein and broke the,window,Window,Camera,34,7,E,NA,window,NA,NA,NA,NA
1752223288,56,English,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",coat,,,94,16,E,NA,coat,NA,NA,NA,NA
1752223288,60,English,He had just enough time to buy a cake from the store and change his clothes before the guests,arrived,,,93,19,E,NA,arrived,NA,NA,NA,NA
1752223288,77,code_switching,Phil nutzte die Pipette und tat einige drops in his,glass,Eyes,fishtank,51,10,E,NA,glass,NA,NA,NA,NA
1752223288,96,English,"After dinner, they spent a long time over coffee just",talking,,,53,10,E,NA,talking,NA,NA,NA,NA
1752223288,53,code_switching,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",music,Music,Slippers,66,13,E,NA,music,NA,NA,NA,NA
1752223288,89,code_switching,Jede Nacht um Mitternacht machten the boy scouts a huge,fire,Fire,Igloo,55,10,E,NA,fire,NA,NA,NA,NA
1752223288,57,code_switching,Er kaufte ihr eine Perlenkette for her,gift,Birthday,collection,38,7,E,NA,gift,NA,NA,NA,NA
1752223288,59,code_switching,"Rachel liebt den Geruch von Tabak, but she can't stand all the",smoke.,Smoke,lectures,62,12,E,NA,smoke,NA,NA,NA,NA
1752223288,67,code_switching,John fegte den Boden with a long,brush,Broom,flourish,32,7,E,NA,brush,NA,NA,NA,NA
1752223288,94,English,He liked lemon and sugar in his hot,chocolate,,,35,8,E,NA,chocolate,NA,NA,NA,NA
1752223288,95,code_switching,Es ist schwer zuzugeben when one is,loses,Wrong,scared,35,7,E,NA,loses,NA,NA,NA,NA
1752223288,76,English,His skin was bright red from spending time at the,beach,,,49,10,E,NA,beach,NA,NA,NA,NA
1752223288,52,English,Cold damp weather makes her joints ache so she took some aspirin for the,pain,,,72,14,E,NA,pain,NA,NA,NA,NA
1752223288,72,English,"At the end of the trip, Pam had no more clothes to",pack.,,,50,12,E,NA,pack,NA,NA,NA,NA
1752223288,NA,code_switching,"Anfangs lehnte der Junge es ab, aber eventually he changed his",mind.,NA,NA,NA,NA,E,NA,mind,NA,NA,NA,NA
1752223288,50,English,Steve spilled coffee all over his white,shirt,,,39,7,E,NA,shirt,NA,NA,NA,NA
1752223288,51,code_switching,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",dangerous,Dangerous,Expensive,67,13,E,NA,dangerous,NA,NA,NA,NA
1752223288,86,English,It was important for him to be on,time,,,33,8,E,NA,time,NA,NA,NA,NA
1752223288,62,English,Every morning before school his mother laid out his clothes and packed his,lunchbox,,,74,13,E,NA,lunchbox,NA,NA,NA,NA
1752223288,84,English,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",key,,,105,21,E,NA,key,NA,NA,NA,NA
1752223288,75,code_switching,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",neighbor,Open,broken,76,15,E,NA,neighbor,NA,NA,NA,NA
1752223288,90,English,"It's raining, and I forgot everything: my coat, hat, and",umbrella.,,,56,10,E,NA,umbrella,NA,NA,NA,NA
1752223288,88,English,Our long-awaited guests should be arriving,soon,,,42,6,E,NA,soon,NA,NA,NA,NA
1752223288,66,English,The white seagull dove down and caught a,fish,,,40,8,E,NA,fish,NA,NA,NA,NA
1752223288,81,code_switching,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",sharp.,Sharp,heavy,76,12,E,NA,sharp,NA,NA,NA,NA
1752223288,82,English,The child cried continuously and upset her,mother,,,42,7,E,NA,mother,NA,NA,NA,NA
1752223288,79,code_switching,Sharon trocknete die Schüsseln with a big,towel.,Towel,sigh,41,7,E,NA,towel,NA,NA,NA,NA
1752223288,61,code_switching,Das Eichhörnchen versteckte ein paar Nüsse in the big,tree,Tree,basement,53,9,E,NA,tree,NA,NA,NA,NA
1752223288,78,English,The colonel wished the sergeant would treat his command not as a polite request but as a direct,order,,,95,18,E,NA,order,NA,NA,NA,NA
1752223288,54,English,The ship with the white sails disappeared into the thick,mist,,,56,10,E,NA,mist,NA,NA,NA,NA
1752223288,58,English,The young man in the park must keep his pet on a,leash,,,48,12,E,NA,leash,NA,NA,NA,NA
1752223288,83,code_switching,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,court.,Court,breakfast,89,13,E,NA,court,NA,NA,NA,NA
1752223288,74,English,He settled for German wine because the imported stuff was too,expensive.,,,61,11,E,NA,expensive,NA,NA,NA,NA
1752223288,65,code_switching,"Katzen lieben es, gekrault zu werden behind the",ears,Ears,Collar,47,8,E,NA,ears,NA,NA,NA,NA
1752223288,70,English,Rafael wants to preserve the forest by guarding every,tree,,,54,9,E,NA,tree,NA,NA,NA,NA
1752223288,93,code_switching,An heißen Tagen sonnen sich viele Leute on the nearest,beach.,Beach,roof,54,10,E,NA,beach,NA,NA,NA,NA
1752223288,68,English,He was cold most of the night and finally got up to get another,blanket,,,63,14,E,NA,blanket,NA,NA,NA,NA
1752223288,55,code_switching,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",short,Short,Ugly,96,20,E,NA,short,NA,NA,NA,NA
1752223288,87,code_switching,Die Katze lag gerne curled up in Jill's,armchair.,Lap,Hamper,40,8,E,NA,armchair,NA,NA,NA,NA
1752223288,63,code_switching,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",world,World,Clock,77,14,E,NA,world,NA,NA,NA,NA
1752223288,85,code_switching,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,truck.,Truck,Dock,83,12,E,NA,truck,NA,NA,NA,NA
1752223288,92,English,The movers seemed to take great delight in tossing the boxes marked,*upstairs*,,,67,12,E,NA,upstairs,NA,NA,NA,NA
1752223288,64,English,"In any case, don't touch the sticky wet",mess.,,,39,8,E,NA,mess,NA,NA,NA,NA
1752225965,72,code_switching,Pam hatte am Ende der Reise no more clothes to,wear,Wear,mend,46,10,E,NA,wear,NA,NA,NA,NA
1752225965,71,English,There were colorful pictures on every single,wall,,,44,7,E,NA,wall,NA,NA,NA,NA
1752225965,68,code_switching,"Ihm war die ganze Nacht kalt, bis er schließlich aufstand to get another",blanket,Blanket,log,72,13,E,NA,blanket,NA,NA,NA,NA
1752225965,89,English,Each night at midnight the boy scouts built a huge,fire,,,50,10,E,NA,fire,NA,NA,NA,NA
1752225965,75,English,Simon thinks it's ok to listen to loud music even if his door is,closed,,,64,14,E,NA,closed,NA,NA,NA,NA
1752225965,88,code_switching,Unsere lang erwarteten Gäste should be arriving,plane,Soon,hungry,47,7,E,NA,plane,NA,NA,NA,NA
1752225965,93,English,"On hot days, many people sun themselves on the nearest",beach.,,,54,10,E,NA,beach,NA,NA,NA,NA
1752225965,60,code_switching,"Er hatte gerade genug Zeit, einen Kuchen zu kaufen und sich umzuziehen before the guests",arrived,Arrived,Phoned,88,15,E,NA,arrived,NA,NA,NA,NA
1752225965,49,English,Tim threw a rock and broke the,window,,,30,7,E,NA,window,NA,NA,NA,NA
1752225965,63,English,He quit his job and left his family so that he could sail around the,world.,,,68,15,E,NA,world,NA,NA,NA,NA
1752225965,52,code_switching,"Kalte, feuchte Witterung lässt ihre Gelenke schmerzen, deshalb nahm sie some aspirin for the",pain,Pain,race,92,14,E,NA,pain,NA,NA,NA,NA
1752225965,94,code_switching,Er mochte Zitrone und Zucker in his hot,tea,Tea,sauce,39,8,E,NA,tea,NA,NA,NA,NA
1752225965,86,code_switching,Es war ihr immer wichtig to be on,time,Time,guard,33,8,E,NA,time,NA,NA,NA,NA
1752225965,64,code_switching,Berühre auf gar keinen Fall the sticky wet,wall,Paint,clothes,42,8,E,NA,wall,NA,NA,NA,NA
1752225965,77,English,Phil used the dropper to put some drops in his,eye,,,46,10,E,NA,eye,NA,NA,NA,NA
1752225965,95,English,It's hard to admit when one is,wrong.,,,30,7,E,NA,wrong,NA,NA,NA,NA
1752225965,82,code_switching,Das Kleinkind schrie ununterbrochen and upset her,mother,Mother,stomach,49,7,E,NA,mother,NA,NA,NA,NA
1752225965,92,code_switching,"Die Umzugsleute schienen es sehr zu genießen, to toss the boxes marked",loudly,Fragile,Ohio,70,12,E,NA,loudly,NA,NA,NA,NA
1752225965,70,code_switching,Rafael möchte den Wald schützen by guarding every,tree,Tree,Campsite,50,8,E,NA,tree,NA,NA,NA,NA
1752225965,84,code_switching,"Als George nicht in sein Auto kam, kniete er sich hin und suchte under the bumper for the spare",key,Key,Cash,95,19,E,NA,key,NA,NA,NA,NA
1752225965,50,code_switching,Steve verschüttete Kaffee all over his white,shirt,Shirt,couch,44,7,E,NA,shirt,NA,NA,NA,NA
1752225965,66,code_switching,Die weiße Möve tauchte ab and caught a,fish,Fish,draft,38,8,E,NA,fish,NA,NA,NA,NA
1752225965,55,English,Ron bought a board for the window that was too long and then he bought one that was way too,short,,,91,20,E,NA,short,NA,NA,NA,NA
1752225965,81,English,Esther didn't think the sword was dangerous because it wasn't very,sharp,,,66,11,E,NA,sharp,NA,NA,NA,NA
1752225965,57,English,He bought her a pearl necklace for her,birthday,,,38,8,E,NA,birthday,NA,NA,NA,NA
1752225965,58,code_switching,Der junge Mann im Park must keep his pet on a,leash,Leash,diet,45,11,E,NA,leash,NA,NA,NA,NA
1752225965,53,English,"Before she arrived, he opened a bottle of wine and put on some soft",music,,,67,14,E,NA,music,NA,NA,NA,NA
1752225965,73,English,They raised pigs on their,farm.,,,25,5,E,NA,farm,NA,NA,NA,NA
1752225965,74,code_switching,Er entschied sich für deutschen Wein because the imported stuff was too,expensive,Expensive,Bitter,71,12,E,NA,expensive,NA,NA,NA,NA
1752225965,79,English,Sharon dried the bowls with a big,towel.,,,33,7,E,NA,towel,NA,NA,NA,NA
1752225965,91,English,I just had a new sound system installed in my brand new,car.,,,55,12,E,NA,car,NA,NA,NA,NA
1752225965,69,English,"At first the boy refused, but eventually he changed his",mind.,,,55,10,E,NA,mind,NA,NA,NA,NA
1752225965,90,code_switching,"Es regnet und ich habe alles vergessen: my coat, hat, and",umbrella,Umbrella,keys,57,11,E,NA,umbrella,NA,NA,NA,NA
1752225965,80,code_switching,Misch die Karten thoroughly before you,shuffle,Deal,forget,38,6,E,NA,shuffle,NA,NA,NA,NA
1752225965,67,English,John swept the floor with a long,broom,,,32,7,E,NA,broom,NA,NA,NA,NA
1752225965,78,code_switching,"Der Oberst wünschte sich der Feldwebel würde seine Befehle nicht als höfliche Bitte wahrnehmen, but as a direct",order,Order,Reprimand,111,18,E,NA,order,NA,NA,NA,NA
1752225965,76,code_switching,Seine Haut war knallrot from spending time at the,pool,Beach,Farm,49,9,E,NA,pool,NA,NA,NA,NA
1752225965,65,English,Cats loved to be scratched behind the,ears.,,,37,7,E,NA,ears,NA,NA,NA,NA
1752225965,61,English,The squirrel stored some nuts in the big,tree,,,40,8,E,NA,tree,NA,NA,NA,NA
1752225965,51,English,He decided to travel to Iran even though he knew it could be,dangerous,,,60,13,E,NA,dangerous,NA,NA,NA,NA
1752225965,87,English,The cat liked to curl up in Jill's,blanket.,,,35,8,E,NA,blanket,NA,NA,NA,NA
1752225965,85,English,The construction worker had developed very powerful arms from unloading cement from the,trucks.,,,87,13,E,NA,trucks,NA,NA,NA,NA
1752225965,NA,English,"After the rents went up again, the tenants decided to take their landlord to",court.,NA,NA,NA,NA,E,NA,court,NA,NA,NA,NA
1752225965,96,code_switching,Nach dem Abendessen verbrachten sie viel Zeit over coffee just,talking,Talking,Staring,62,10,E,NA,talking,NA,NA,NA,NA
1752225965,62,code_switching,Jeden morgen vor der Schule legte seine Mutter seine Kleidung raus and packed his,lunch,Lunch,Clarinet,81,14,E,NA,lunch,NA,NA,NA,NA
1752225965,56,code_switching,"Als das Wetter wärmer wurde, begann Mark, seine leichtere Jacke zu tragen, und zwar nicht his heavy winter",coat,Coat,Underwear,106,18,E,NA,coat,NA,NA,NA,NA
1752225965,54,code_switching,Das Schiff mit den weißen Segeln verschwand into the thick,mist,Fog,smoke,58,10,E,NA,mist,NA,NA,NA,NA
1752225965,59,English,Rachel loves the smell of tobacco but she can't stand all the,smoke.,,,61,12,E,NA,smoke,NA,NA,NA,NA
1752226261,64,code_switching,Berühre auf gar keinen Fall the sticky wet,wall,Paint,clothes,42,8,E,NA,wall,NA,NA,NA,NA
1752226261,91,English,I just had a new sound system installed in my brand new,car.,,,55,12,E,NA,car,NA,NA,NA,NA
1752226261,73,English,They raised pigs on their,farm,,,25,5,E,NA,farm,NA,NA,NA,NA
1752226261,81,English,Esther didn't think the sword was dangerous because it wasn't very,sharp,,,66,11,E,NA,sharp,NA,NA,NA,NA
1752226261,55,English,Ron bought a board for the window that was too long and then he bought one that was way too,short,,,91,20,E,NA,short,NA,NA,NA,NA
1752226261,59,English,Rachel loves the smell of tobacco but she can't stand all the,smoke.,,,61,12,E,NA,smoke,NA,NA,NA,NA
1752226261,78,code_switching,"Der Oberst wünschte sich der Feldwebel würde seine Befehle nicht als höfliche Bitte wahrnehmen, but as a direct",order,Order,Reprimand,111,18,E,NA,order,NA,NA,NA,NA
1752226261,96,code_switching,Nach dem Abendessen verbrachten sie viel Zeit over coffee just,talking,Talking,Staring,62,10,E,NA,talking,NA,NA,NA,NA
1752226261,68,code_switching,"Ihm war die ganze Nacht kalt, bis er schließlich aufstand to get another",blanket,Blanket,log,72,13,E,NA,blanket,NA,NA,NA,NA
1752226261,66,code_switching,Die weiße Möve tauchte ab and caught a,fish,Fish,draft,38,8,E,NA,fish,NA,NA,NA,NA
1752226261,65,English,Cats loved to be scratched behind the,ears.,,,37,7,E,NA,ears,NA,NA,NA,NA
1752226261,80,code_switching,Misch die Karten thoroughly before you,shuffle,Deal,forget,38,6,E,NA,shuffle,NA,NA,NA,NA
1752226261,77,English,Phil used the dropper to put some drops in his,eye,,,46,10,E,NA,eye,NA,NA,NA,NA
1752226261,56,code_switching,"Als das Wetter wärmer wurde, begann Mark, seine leichtere Jacke zu tragen, und zwar nicht his heavy winter",coat,Coat,Underwear,106,18,E,NA,coat,NA,NA,NA,NA
1752226261,62,code_switching,Jeden morgen vor der Schule legte seine Mutter seine Kleidung raus and packed his,lunch,Lunch,Clarinet,81,14,E,NA,lunch,NA,NA,NA,NA
1752226261,88,code_switching,Unsere lang erwarteten Gäste should be arriving,soon,Soon,hungry,47,7,E,NA,soon,NA,NA,NA,NA
1752226261,93,English,"On hot days, many people sun themselves on the nearest",beach.,,,54,10,E,NA,beach,NA,NA,NA,NA
1752226261,63,English,He quit his job and left his family so that he could sail around the,world.,,,68,15,E,NA,world,NA,NA,NA,NA
1752226261,57,English,He bought her a pearl necklace for her,birthday,,,38,8,E,NA,birthday,NA,NA,NA,NA
1752226261,58,code_switching,Der junge Mann im Park must keep his pet on a,leash,Leash,diet,45,11,E,NA,leash,NA,NA,NA,NA
1752226261,76,code_switching,Seine Haut war knallrot from spending time at the,beach,Beach,Farm,49,9,E,NA,beach,NA,NA,NA,NA
1752226261,50,code_switching,Steve verschüttete Kaffee all over his white,shirt,Shirt,couch,44,7,E,NA,shirt,NA,NA,NA,NA
1752226261,87,English,The cat liked to curl up in Jill's,blanket.,,,35,8,E,NA,blanket,NA,NA,NA,NA
1752226261,90,code_switching,"Es regnet und ich habe alles vergessen: my coat, hat, and",umbrella,Umbrella,keys,57,11,E,NA,umbrella,NA,NA,NA,NA
1752226261,84,code_switching,"Als George nicht in sein Auto kam, kniete er sich hin und suchte under the bumper for the spare",key,Key,Cash,95,19,E,NA,key,NA,NA,NA,NA
1752226261,86,code_switching,Es war ihr immer wichtig to be on,time,Time,guard,33,8,E,NA,time,NA,NA,NA,NA
1752226261,69,English,"At first the boy refused, but eventually he changed his",mind.,,,55,10,E,NA,mind,NA,NA,NA,NA
1752226261,60,code_switching,"Er hatte gerade genug Zeit, einen Kuchen zu kaufen und sich umzuziehen before the guests",arrived,Arrived,Phoned,88,15,E,NA,arrived,NA,NA,NA,NA
1752226261,94,code_switching,Er mochte Zitrone und Zucker in his hot,tea,Tea,sauce,39,8,E,NA,tea,NA,NA,NA,NA
1752226261,70,code_switching,Rafael möchte den Wald schützen by guarding every,tree,Tree,Campsite,50,8,E,NA,tree,NA,NA,NA,NA
1752226261,49,English,Tim threw a rock and broke the,window.,,,30,7,E,NA,window,NA,NA,NA,NA
1752226261,82,code_switching,Das Kleinkind schrie ununterbrochen and upset her,mother,Mother,stomach,49,7,E,NA,mother,NA,NA,NA,NA
1752226261,54,code_switching,Das Schiff mit den weißen Segeln verschwand into the thick,mist,Fog,smoke,58,10,E,NA,mist,NA,NA,NA,NA
1752226261,71,English,There were colorful pictures on every single,wall,,,44,7,E,NA,wall,NA,NA,NA,NA
1752226261,79,English,Sharon dried the bowls with a big,towel.,,,33,7,E,NA,towel,NA,NA,NA,NA
1752226261,72,code_switching,Pam hatte am Ende der Reise no more clothes to,pack.,Wear,mend,46,10,E,NA,pack,NA,NA,NA,NA
1752226261,75,English,Simon thinks it's ok to listen to loud music even if his door is,closed,,,64,14,E,NA,closed,NA,NA,NA,NA
1752226261,67,English,John swept the floor with a long,broom,,,32,7,E,NA,broom,NA,NA,NA,NA
1752226261,52,code_switching,"Kalte, feuchte Witterung lässt ihre Gelenke schmerzen, deshalb nahm sie some aspirin for the",pain,Pain,race,92,14,E,NA,pain,NA,NA,NA,NA
1752226261,74,code_switching,Er entschied sich für deutschen Wein because the imported stuff was too,expensive,Expensive,Bitter,71,12,E,NA,expensive,NA,NA,NA,NA
1752226261,51,English,He decided to travel to Iran even though he knew it could be,dangerous,,,60,13,E,NA,dangerous,NA,NA,NA,NA
1752226261,95,English,It's hard to admit when one is,wrong.,,,30,7,E,NA,wrong,NA,NA,NA,NA
1752226261,NA,English,"After the rents went up again, the tenants decided to take their landlord to",court.,NA,NA,NA,NA,E,NA,court,NA,NA,NA,NA
1752226261,85,English,The construction worker had developed very powerful arms from unloading cement from the,trucks.,,,87,13,E,NA,trucks,NA,NA,NA,NA
1752226261,53,English,"Before she arrived, he opened a bottle of wine and put on some soft",music,,,67,14,E,NA,music,NA,NA,NA,NA
1752226261,61,English,The squirrel stored some nuts in the big,tree,,,40,8,E,NA,tree,NA,NA,NA,NA
1752226261,92,code_switching,"Die Umzugsleute schienen es sehr zu genießen, to toss the boxes marked",*laughing*,Fragile,Ohio,70,12,E,NA,laughing,NA,NA,NA,NA
1752226261,89,English,Each night at midnight the boy scouts built a huge,fire,,,50,10,E,NA,fire,NA,NA,NA,NA
1752230885,140,code_switching,Sie nahm sich einen neuen Stift to take some,notes,photos,,44,9,E,NA,notes,NA,NA,NA,NA
1752230885,130,code_switching,Er holt einen neuen Korkenzieher and opened the,bottle,bottle,,48,8,E,NA,bottle,NA,NA,NA,NA
1752230885,114,code_switching,Nach dem Unfall beim Skifahren Randy broke his,leg,Leg,glasses,46,8,E,NA,leg,NA,NA,NA,NA
1752230885,102,code_switching,Er legte eine saubere Decke on the clean,blanket,Bed,chair / floor / sofa,40,8,E,NA,blanket,NA,NA,NA,NA
1752230885,107,English,After lunch he scraped the cold food from his,plate,,,45,9,E,NA,plate,NA,NA,NA,NA
1752230885,105,English,"While the national anthem is played, one needs to show respect and everyone is expected to",stand,,,90,16,E,NA,stand,NA,NA,NA,NA
1752230885,137,English,In the supermarket he took a big shopping cart and started filling it with,food,,,74,14,E,NA,food,NA,NA,NA,NA
1752230885,119,English,The exit was marked by a large,sign.,,,30,7,E,NA,sign,NA,NA,NA,NA
1752230885,101,English,He carefully positioned the violin under his,chin.,,,44,7,E,NA,chin,NA,NA,NA,NA
1752230885,97,English,The organic fertilizer helped enrich the,soil.,,,40,6,E,NA,soil,NA,NA,NA,NA
1752230885,125,English,"After the jeweler was asked, he would examine the ring's huge",diamond,,,61,11,E,NA,diamond,NA,NA,NA,NA
1752230885,118,code_switching,Er schlich sich in den room without a,sound,Sound,plan,38,8,E,NA,sound,NA,NA,NA,NA
1752230885,111,English,Peter painted the walls of the bird exhibit light blue to resemble the,sky,,,70,13,E,NA,sky,NA,NA,NA,NA
1752230885,115,English,The old piano from Italy was out of,tune,,,35,8,E,NA,tune,NA,NA,NA,NA
1752230885,104,code_switching,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",flat,Round,White,98,15,E,NA,flat,NA,NA,NA,NA
1752230885,NA,code_switching,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful",microscope,NA,NA,NA,NA,E,NA,microscope,NA,NA,NA,NA
1752230885,128,code_switching,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",bag,bag,,72,12,E,NA,bag,NA,NA,NA,NA
1752230885,106,code_switching,Nach dem Abendessen standen sie auf and washed the,dishes.,Dishes,dog,50,9,E,NA,dishes,NA,NA,NA,NA
1752230885,129,English,He took a small pocket calculator and typed in some,numbers,,,51,10,E,NA,numbers,NA,NA,NA,NA
1752230885,NA,code_switching,"Er besorgt sich im Alter eine neue Lesebrille, to read the",newspaper,NA,NA,NA,NA,E,NA,newspaper,NA,NA,NA,NA
1752230885,120,code_switching,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,price,Price,Thickness,68,11,E,NA,price,NA,NA,NA,NA
1752230885,NA,code_switching,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a",job.,NA,NA,NA,NA,E,NA,job,NA,NA,NA,NA
1752230885,126,code_switching,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,leaves,leaves,,78,14,E,NA,leaves,NA,NA,NA,NA
1752230885,133,English,He borrowed a good bicycle pump from Petra to inflate the,tire,,,57,11,E,NA,tire,NA,NA,NA,NA
1752230885,110,code_switching,"Sobald sie am Sand angekommen waren, hielt er an to take off his",shoes,Shoes,Watch,64,13,E,NA,shoes,NA,NA,NA,NA
1752230885,131,English,He folded out a big drying rack to dry the,clothes,,,42,10,E,NA,clothes,NA,NA,NA,NA
1752230885,122,code_switching,The Hausordnung erlaubte es Besuchern nicht to feed the,animals,Animals,Children,56,9,E,NA,animals,NA,NA,NA,NA
1752230885,127,English,She installed a new anti-virus program and is now convinced that her laptop is,secure.,,,79,14,E,NA,secure,NA,NA,NA,NA
1752230885,135,English,He got out a clean tissue to wipe his,nose,,,37,9,E,NA,nose,NA,NA,NA,NA
1752230885,98,code_switching,Das Problem mit meinem Freund Paul ist that he can't take a,joke.,Joke,test,59,12,E,NA,joke,NA,NA,NA,NA
1752230885,NA,English,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent",table.,NA,NA,NA,NA,E,NA,table,NA,NA,NA,NA
1752230885,139,English,"While baking, she took a sifter and sprinkled the powdered sugar over the",cake.,,,73,13,E,NA,cake,NA,NA,NA,NA
1752230885,99,English,The two robbers carried guns but didn't,fire.,,,39,7,E,NA,fire,NA,NA,NA,NA
1752230885,112,code_switching,Nach einer Ermahnung wurde der böse Junge sent to his,room,Room,counselor,53,10,E,NA,room,NA,NA,NA,NA
1752230885,113,English,No one at the reunion recognized Dan because he had grown a,beard,,,60,12,E,NA,beard,NA,NA,NA,NA
1752230885,116,code_switching,Das Kind kam auf die Welt with a rare,birthmark,Disease,gift,37,9,E,NA,birthmark,NA,NA,NA,NA
1752230885,134,code_switching,Er kaufte sich einen neuen Rasierer to trim his,beard.,beard,,48,9,E,NA,beard,NA,NA,NA,NA
1752230885,132,code_switching,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,water,water,,70,12,E,NA,water,NA,NA,NA,NA
1752230885,100,code_switching,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",break,Break,Jog,64,11,E,NA,break,NA,NA,NA,NA
1752230885,109,English,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",children,,,100,17,E,NA,children,NA,NA,NA,NA
1752230885,143,English,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",pillow.,,,75,14,E,NA,pillow,NA,NA,NA,NA
1752230885,108,code_switching,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",window,Windows,Paneling,75,15,E,NA,window,NA,NA,NA,NA
1752230885,117,English,She pulled her head out from under the faucet and reached for a,towel.,,,63,13,E,NA,towel,NA,NA,NA,NA
1752230885,124,code_switching,"Sie dachte tatsächlich ernsthaft, dass she had seen a",ghost,Ghost,Ship,53,9,E,NA,ghost,NA,NA,NA,NA
1752230885,121,English,Sam could not believe her story was,true,,,35,7,E,NA,true,NA,NA,NA,NA
1752230885,103,English,They decided to buy a small home and built an addition with two more,bedrooms,,,68,14,E,NA,bedrooms,NA,NA,NA,NA
1752230885,141,English,The girl got herself a fancy blowdryer and dried her,hair,,,53,10,E,NA,hair,NA,NA,NA,NA
1752230885,138,code_switching,Sie braucht einen maßgefertigten Rollstuhl with an electric,motor,motor,,60,8,E,NA,motor,NA,NA,NA,NA
1752238735,34,English,The children from the school across from my house went outside to,play,,,65,12,E,NA,play,NA,NA,NA,NA
1752238735,48,English,The surfer from Hawaii fell off his surfboard after the first big,wave,,,65,12,E,NA,wave,NA,NA,NA,NA
1752238735,13,code_switching,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",names,Names,Grades,68,11,E,NA,names,NA,NA,NA,NA
1752238735,11,code_switching,Der Vater in der Küche carved the turkey with a,knife,Knife,smile,47,10,E,NA,knife,NA,NA,NA,NA
1752238735,NA,code_switching,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't",forget,NA,NA,NA,NA,E,NA,forget,NA,NA,NA,NA
1752238735,2,English,"In caring for hospitalized patients, a doctor often needs the help of a",nurse.,,,71,13,E,NA,nurse,NA,NA,NA,NA
1752238735,NA,code_switching,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to",fall.,NA,NA,NA,NA,E,NA,fall,NA,NA,NA,NA
1752238735,40,English,The fourth grade math teacher could not see well without her thick,glasses,,,66,12,E,NA,glasses,NA,NA,NA,NA
1752238735,26,English,The rude waiter in the restaurant was not given a,tip.,,,49,10,E,NA,tip,NA,NA,NA,NA
1752238735,19,code_switching,Ein Hund in guter Gesundheit has a good sense of,smell.,Smell,loyalty,48,10,E,NA,smell,NA,NA,NA,NA
1752238735,3,code_switching,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",fork,Fork,Napkin,113,20,E,NA,fork,NA,NA,NA,NA
1752238735,37,code_switching,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",coffee,Coffee,Scotch,94,15,E,NA,coffee,NA,NA,NA,NA
1752238735,20,English,Most people in our country spend December 25th with their,family,,,57,10,E,NA,family,NA,NA,NA,NA
1752238735,12,English,"Mike felt sorry, but it was not his",fault.,,,35,8,E,NA,fault,NA,NA,NA,NA
